tip_amount
5.08
8.04
2.45
0.0
5.0
5.1
0.0
0.0
3.99
3.51
1.82
0.0
0.0
0.0
0.0
2.95
2.58
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.81
0.0
0.0
0.0
0.0
1.0
3.46
1.86
1.95
3.55
1.95
0.0
0.0
0.0
8.51
3.24
0.01
1.0
0.0
2.0
0.0
0.0
2.56
8.26
0.0
4.0
0.0
7.26
0.0
0.0
0.0
8.51
0.0
0.0
0.0
4.66
0.0
0.0
0.0
0.0
0.0
0.0
1.89
2.05
0.0
0.0
6.01
0.0
1.02
0.0
0.0
0.0
2.0
1.23
0.0
3.32
0.0
0.0
0.0
2.94
1.26
0.0
0.0
1.76
1.7
0.0
8.08
5.08
3.86
6.39
1.76
4.89
4.46
1.65
0.0
4.0
1.0
0.0
2.72
1.76
5.9
0.0
0.0
0.0
0.0
8.61
0.0
0.0
3.8
3.05
1.16
0.0
0.0
1.76
3.69
3.0
0.0
0.0
2.5
0.0
0.0
0.0
4.86
5.79
3.58
4.29
0.0
1.46
6.41
0.0
1.2
3.21
2.0
0.0
2.76
4.81
1.96
0.0
0.0
5.26
1.56
0.0
0.0
0.0
3.39
0.0
1.0
0.0
0.0
10.0
0.0
0.0
0.0
0.0
1.36
1.56
0.0
0.0
0.0
1.86
0.0
0.0
2.0
0.0
1.56
1.56
4.59
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
1.46
0.0
1.66
0.0
4.64
5.46
1.2
0.0
0.0
0.0
0.0
1.76
6.09
0.0
1.58
0.0
4.0
2.89
3.46
2.45
0.0
0.0
4.71
0.0
11.64
0.0
3.82
0.0
0.0
0.0
0.0
0.0
0.0
2.36
0.0
0.0
0.0
0.0
4.0
4.51
4.76
0.0
6.48
0.0
0.0
0.0
4.41
0.0
6.31
0.0
2.85
0.0
5.21
0.0
0.0
6.0
1.26
3.16
0.0
0.0
3.61
6.06
0.0
9.06
0.0
0.0
1.95
0.0
0.0
0.0
2.55
3.09
0.0
11.0
8.12
7.08
2.86
4.05
0.0
3.0
3.95
1.74
1.76
2.7
0.0
0.0
3.0
0.0
1.26
0.0
0.0
0.0
0.0
0.0
6.11
15.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.05
5.36
0.0
0.0
1.44
0.0
0.0
0.0
0.0
3.5
0.0
0.0
0.0
0.0
0.01
0.0
0.0
0.0
9.01
0.0
2.86
0.0
0.0
6.01
0.0
0.0
0.0
0.0
0.0
2.46
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.0
1.96
2.55
1.95
4.2
2.16
0.0
0.0
3.56
1.0
1.76
2.26
0.0
10.86
0.0
2.2
1.26
0.0
2.16
0.0
8.13
4.46
5.5
0.0
0.0
1.76
0.0
0.0
0.0
0.0
0.0
2.16
2.16
1.0
1.0
13.25
2.66
2.96
2.0
0.0
0.0
2.65
0.0
0.0
0.0
2.96
0.0
3.21
8.0
0.0
0.0
0.0
4.61
4.66
0.0
0.0
4.41
3.06
0.0
0.0
18.27
0.0
7.56
2.86
0.0
6.96
0.0
3.95
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.26
1.06
1.36
0.0
1.06
0.0
2.0
0.01
0.0
11.86
0.0
2.46
2.71
2.31
0.0
3.25
2.08
0.0
0.0
4.95
2.0
0.0
0.0
0.09
0.0
1.0
0.0
0.0
0.0
3.06
3.06
0.0
0.0
1.66
0.0
0.0
0.0
0.0
2.2
0.0
0.0
0.0
3.51
3.46
16.86
4.26
5.66
1.86
1.95
2.46
0.0
0.0
10.0
0.0
2.94
0.0
2.19
1.2
0.0
0.0
4.51
3.2
1.02
3.56
5.0
0.0
0.0
0.0
2.81
0.0
0.0
0.0
1.66
0.0
3.01
1.16
2.0
1.16
0.0
0.0
6.0
2.45
0.0
0.0
1.1
2.16
2.66
0.0
0.0
2.0
0.0
0.0
1.82
3.66
9.82
0.0
0.0
1.26
2.0
0.0
0.0
6.71
0.0
1.16
0.0
2.94
0.0
0.0
0.0
0.0
4.06
0.0
0.0
0.0
0.0
5.36
0.0
0.0
0.0
0.0
0.0
0.0
5.38
2.76
1.16
0.0
0.0
0.0
0.0
3.09
0.0
1.56
0.0
0.0
0.0
0.0
0.0
0.0
3.2
0.0
0.0
2.45
3.64
0.0
11.86
1.59
0.0
0.0
0.0
4.81
0.0
2.0
1.26
0.0
2.19
1.36
2.46
2.26
1.26
6.11
3.0
3.45
0.0
10.0
0.0
0.0
0.0
1.86
0.0
0.0
0.0
0.0
3.21
0.0
0.0
0.0
1.75
3.8
3.4
2.79
1.55
0.0
0.0
3.95
1.45
0.0
6.39
0.0
0.0
0.0
0.0
3.06
5.0
4.08
0.0
0.0
2.58
0.0
1.8
0.0
0.0
0.0
0.0
5.15
0.0
1.0
4.66
3.0
7.8
0.0
0.0
0.0
0.0
1.08
0.0
1.56
2.16
0.0
4.14
0.0
1.56
3.45
0.0
0.0
4.01
1.56
1.06
6.98
1.0
5.72
1.86
3.86
0.0
0.0
3.96
2.66
1.76
0.0
0.0
0.2
0.02
9.01
0.75
0.0
5.0
3.45
0.0
0.0
0.0
2.95
0.0
1.8
2.94
0.0
0.0
1.56
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.11
3.06
0.0
0.0
0.0
4.66
0.0
4.25
0.0
0.0
2.0
0.0
2.2
2.6
0.0
0.0
0.0
1.86
4.11
0.0
0.0
1.56
0.0
4.45
2.96
0.0
6.16
0.0
0.0
1.82
1.96
0.0
0.0
3.71
7.0
0.0
1.76
4.4
1.0
0.0
0.0
6.76
2.06
0.0
0.0
4.08
1.26
0.0
1.77
5.82
1.7
0.0
0.0
3.08
4.7
0.0
0.0
1.16
0.0
5.26
0.0
2.79
0.0
9.8
0.0
4.81
0.05
0.0
0.0
0.0
2.45
0.0
0.0
0.0
2.0
2.81
0.0
0.0
0.0
0.0
8.51
0.0
2.45
2.0
1.1
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.79
0.0
0.0
0.0
2.45
0.0
0.0
1.0
2.66
10.0
0.0
0.0
1.2
2.6
1.65
0.0
0.0
0.0
3.0
1.06
3.45
0.0
0.0
0.0
0.0
5.19
4.08
2.34
2.16
4.95
5.14
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.21
0.0
0.0
1.35
6.75
0.0
1.66
1.56
2.49
2.0
0.49
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.06
3.0
0.0
0.0
7.95
0.0
0.0
0.0
6.0
2.56
3.01
12.06
3.06
2.46
1.76
4.51
0.0
0.0
2.2
3.86
4.0
0.0
2.49
3.76
3.06
0.0
0.0
0.0
0.0
1.89
5.01
3.96
2.96
1.0
1.0
2.6
25.0
0.86
0.0
1.26
2.79
0.0
1.36
0.0
2.31
1.36
0.72
0.0
0.0
1.0
2.7
0.0
2.0
0.0
1.46
1.26
2.96
5.0
2.0
4.35
0.0
0.0
0.0
0.0
5.66
2.16
3.96
0.0
0.0
0.0
0.0
0.0
3.26
0.0
0.0
0.0
0.0
7.0
0.0
2.16
0.0
0.0
1.82
2.64
2.7
0.96
1.66
1.46
0.0
0.0
0.0
0.0
3.96
0.0
0.0
4.16
2.56
0.0
1.86
1.36
0.0
1.14
2.45
0.0
2.04
0.0
0.0
2.58
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.51
1.86
4.13
10.0
0.0
0.0
0.0
0.0
2.19
0.0
2.95
1.45
0.0
0.0
1.26
0.0
0.0
7.31
0.0
0.0
1.16
4.41
0.0
0.0
0.0
0.0
0.0
2.58
2.46
0.0
0.0
5.0
0.0
0.0
0.0
0.0
0.0
2.04
0.0
13.86
0.0
1.2
2.36
2.79
2.36
3.2
0.0
0.0
5.04
1.82
0.0
0.0
2.2
0.0
2.66
0.0
0.0
4.21
0.0
2.21
6.06
6.86
0.0
3.46
0.0
5.06
0.0
7.36
0.0
5.86
3.81
2.0
3.05
0.0
0.0
4.56
0.0
0.0
0.39
6.66
0.0
0.0
0.0
0.0
0.0
2.0
2.36
0.0
2.35
0.0
0.0
13.19
8.61
1.0
2.91
3.06
1.36
1.76
2.19
1.76
1.0
0.0
4.86
4.74
0.0
1.75
0.0
0.0
3.31
0.01
5.0
3.0
0.0
0.0
0.0
7.0
0.0
0.0
0.0
2.26
0.0
1.46
0.0
0.0
3.06
0.0
0.0
2.06
6.5
5.08
1.2
2.76
1.0
3.71
4.66
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.26
0.0
0.0
3.86
1.96
4.74
0.0
1.95
0.0
2.76
0.0
3.96
5.41
0.0
1.0
0.0
0.0
5.71
1.7
0.0
0.0
3.45
8.81
4.61
1.0
0.0
1.96
9.86
5.0
3.26
0.0
0.0
1.89
5.36
0.0
0.0
0.0
0.0
0.0
0.0
6.76
0.0
3.2
0.0
0.0
1.96
0.0
2.16
2.55
0.0
0.0
0.0
0.0
0.0
5.56
0.0
0.0
2.0
4.82
1.16
0.0
3.76
0.0
0.0
0.0
0.0
0.0
0.0
3.01
0.0
0.0
0.0
0.0
1.0
3.26
0.0
0.08
2.76
0.0
0.0
7.96
4.7
0.0
0.0
4.01
0.0
0.0
0.0
0.0
3.32
0.0
5.07
6.99
1.66
4.58
0.0
2.46
0.0
1.7
0.0
0.0
0.0
0.0
1.76
6.7
3.83
2.2
4.25
0.0
3.36
0.0
5.21
0.0
0.0
10.0
0.0
5.21
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.76
0.0
0.0
9.32
0.0
10.0
0.0
3.46
0.0
0.0
1.56
0.0
1.26
0.0
0.0
0.0
0.0
3.09
1.0
0.0
0.0
1.66
0.0
2.0
6.6
0.0
2.34
5.01
0.0
1.85
1.25
1.35
2.04
0.0
0.0
0.0
4.7
0.0
12.61
0.0
0.0
2.79
7.06
4.56
6.31
0.0
0.0
0.0
0.0
3.16
0.0
0.0
1.56
1.17
0.0
0.0
4.0
0.0
3.0
0.0
0.0
2.08
0.0
0.0
0.0
0.0
0.0
4.51
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.56
0.0
0.0
5.01
1.2
0.0
0.0
4.01
0.0
5.08
0.0
0.0
1.59
2.0
0.0
0.0
0.0
0.0
0.0
0.0
2.64
0.0
0.0
0.0
1.66
0.0
0.0
0.0
1.03
5.0
0.0
5.56
0.0
0.0
3.35
2.8
0.0
0.0
0.0
0.0
2.71
3.61
0.0
0.0
0.0
0.0
0.0
1.65
4.4
2.88
0.0
0.0
0.0
4.06
2.7
2.34
8.58
0.0
2.0
2.36
1.95
0.0
0.0
4.26
0.0
0.0
0.08
0.0
0.0
1.06
0.0
6.8
3.76
0.0
2.0
0.0
1.0
0.0
0.0
0.95
0.0
0.0
1.55
0.0
5.51
4.61
4.41
0.0
0.0
0.0
0.0
2.86
0.0
0.0
6.06
0.0
1.0
0.0
9.5
0.0
0.0
0.0
1.95
1.82
0.0
0.0
0.0
3.46
0.0
0.0
2.66
3.36
2.76
0.0
0.0
0.0
0.0
0.0
0.0
1.66
0.0
0.0
1.66
2.26
0.0
2.26
1.56
5.0
1.0
0.0
2.36
1.15
0.0
2.06
4.9
1.0
3.69
0.0
0.0
0.0
0.0
2.35
1.95
0.0
3.91
0.0
3.2
2.0
0.0
0.0
0.0
4.26
4.21
0.0
0.0
0.0
2.0
2.49
0.0
8.31
0.0
0.0
0.0
0.0
4.95
2.79
0.0
0.0
0.0
4.29
3.32
0.0
0.0
0.0
0.0
2.26
2.32
2.36
1.0
6.24
1.7
2.32
2.06
0.0
0.0
0.0
1.56
2.64
1.7
0.0
5.0
0.0
0.0
0.0
0.0
0.0
1.56
0.0
0.0
0.0
3.86
0.0
4.16
0.0
3.16
1.06
0.0
0.0
2.08
0.0
0.0
6.61
0.0
1.0
2.76
0.0
0.0
0.0
2.96
6.26
0.0
3.65
0.0
2.36
0.0
1.86
0.0
0.0
5.65
0.0
0.0
2.0
0.0
0.0
0.0
0.0
1.46
6.11
0.0
0.0
0.0
4.56
3.08
0.0
0.0
0.0
6.41
2.08
0.0
0.0
0.0
0.0
0.0
2.16
2.5
5.2
0.0
4.25
1.0
0.0
2.56
0.0
0.0
10.23
0.0
2.76
0.0
4.0
0.0
1.06
0.0
2.36
0.0
10.0
1.96
24.06
0.0
0.0
1.89
0.0
0.0
2.13
5.0
6.06
1.06
2.64
2.7
7.91
1.36
2.26
3.26
0.0
3.99
2.0
8.28
0.0
0.0
1.85
0.0
0.0
0.0
3.0
7.89
5.81
5.0
1.95
5.0
0.0
1.66
0.0
0.0
1.26
5.0
0.0
0.0
0.0
0.0
0.0
9.16
0.0
0.0
4.36
0.0
1.76
1.76
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.2
1.36
0.0
2.56
0.0
0.0
2.7
0.0
2.2
1.86
0.0
1.36
0.1
7.44
0.0
0.0
2.26
0.0
0.0
0.0
0.0
0.0
0.0
1.76
0.0
0.0
0.0
0.0
3.73
2.06
1.86
8.86
5.42
0.0
5.16
0.0
3.54
3.95
0.0
0.0
0.03
0.0
0.0
1.66
0.0
0.0
2.14
5.63
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.06
0.0
0.0
0.0
2.96
0.0
0.0
6.91
1.95
0.0
0.0
1.55
5.16
0.0
1.95
5.16
5.26
0.0
1.46
0.0
3.16
3.35
4.11
2.05
0.0
0.0
3.0
0.0
2.56
3.41
2.06
0.0
8.06
1.5
0.0
0.0
11.0
0.0
0.0
40.0
2.05
5.35
1.66
0.0
4.26
1.16
0.0
0.0
0.0
3.76
2.0
7.17
0.0
2.2
0.0
0.0
0.0
0.0
0.0
2.0
1.86
4.58
0.0
0.0
4.06
0.0
0.0
0.0
0.0
3.0
0.0
0.0
1.26
0.0
0.0
0.0
5.58
2.58
1.0
1.45
2.0
0.0
0.0
1.0
0.0
1.96
3.0
0.0
0.0
0.0
0.0
2.36
0.01
0.0
0.0
0.0
0.0
0.0
1.86
0.0
15.08
8.61
0.0
0.0
7.11
1.96
4.51
2.0
4.26
0.0
4.32
2.91
2.06
0.0
0.0
0.0
3.76
0.0
0.0
0.0
4.74
0.0
1.7
0.0
0.0
2.82
9.45
0.0
0.0
1.86
3.39
0.0
11.85
0.0
0.0
0.0
0.0
0.0
0.0
1.45
1.7
0.0
7.52
0.0
0.0
1.46
0.0
2.34
0.0
0.0
0.0
5.8
0.0
5.56
3.26
0.0
3.2
0.0
1.0
0.0
0.0
3.39
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.08
0.0
2.94
3.06
0.0
6.81
0.0
5.11
2.81
0.0
2.0
1.95
3.35
0.0
0.0
0.0
0.0
0.0
1.46
2.96
2.46
0.0
0.0
0.0
3.5
0.0
1.36
1.06
1.82
0.0
2.0
2.86
2.0
0.0
0.0
3.36
0.0
0.0
0.0
3.95
1.26
0.0
0.0
0.0
0.0
4.0
0.0
0.0
2.06
5.9
0.0
0.0
0.0
0.0
1.44
1.45
3.7
1.06
0.0
0.0
16.61
0.0
3.58
0.0
0.0
0.0
4.0
0.0
0.0
12.0
0.0
0.0
12.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
3.09
0.0
0.0
0.0
0.0
2.0
0.0
0.0
2.5
3.76
0.0
0.0
0.0
0.0
0.0
2.36
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.8
0.0
0.0
2.56
1.0
0.0
0.0
0.0
0.0
0.0
0.0
1.76
2.0
0.0
1.0
0.0
0.0
0.0
10.11
1.16
0.0
0.0
0.0
3.0
8.61
0.0
0.01
0.0
0.0
0.0
1.0
2.46
0.0
7.25
6.01
15.0
2.32
0.0
9.73
5.39
0.0
3.0
0.0
0.0
2.06
0.0
0.0
0.0
2.3
3.5
0.0
6.1
2.0
18.09
3.06
0.01
0.0
2.06
3.0
2.25
0.0
0.0
7.2
0.0
0.0
0.0
0.0
0.0
0.0
1.96
1.0
0.0
1.26
1.0
0.0
0.0
1.26
0.0
0.0
0.0
0.0
0.0
1.0
0.0
1.26
0.0
0.0
0.0
1.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
6.32
7.61
1.0
5.0
0.0
0.0
5.71
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.0
0.0
5.63
2.36
0.0
0.0
0.0
0.0
2.26
2.06
1.08
0.0
0.0
1.45
0.0
5.0
1.95
2.86
0.0
0.0
2.7
0.0
2.6
1.26
2.32
0.0
0.0
2.0
0.0
1.0
0.0
0.0
0.0
7.82
0.0
31.28
0.0
2.7
3.64
0.0
1.46
8.21
0.0
0.0
1.36
0.0
1.96
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.96
0.0
1.55
0.0
0.0
2.34
5.0
0.0
4.35
0.0
0.0
5.71
0.0
9.99
1.58
0.0
0.0
0.0
7.01
0.0
0.0
0.0
2.0
4.66
1.86
1.76
7.5
0.0
0.0
0.0
7.91
0.0
0.0
2.0
3.31
0.0
0.0
0.0
2.65
3.65
3.46
0.0
1.0
9.0
0.0
0.0
2.06
2.56
0.0
4.36
0.0
1.84
0.0
3.46
0.0
1.82
2.76
4.76
5.32
1.92
0.0
0.0
1.25
1.5
0.0
0.0
0.0
0.0
1.06
0.0
7.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.26
2.36
0.0
40.0
0.0
0.0
0.0
0.0
2.0
5.42
0.0
0.0
3.24
2.58
0.0
0.0
6.7
0.0
3.22
12.93
1.0
2.0
1.06
4.08
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.32
3.21
0.0
1.0
0.0
3.24
7.3
3.51
2.36
0.0
0.0
0.8
0.0
0.0
0.0
5.06
0.0
0.0
0.0
3.46
0.0
0.0
1.46
1.46
1.56
5.41
0.0
0.0
0.0
0.0
5.0
6.62
0.0
2.76
0.0
0.0
0.0
1.26
0.0
6.39
0.0
0.0
0.0
0.0
0.0
0.0
8.06
0.0
2.26
0.0
0.0
0.96
4.06
0.0
2.0
0.0
0.0
2.86
0.0
0.0
6.06
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.56
2.66
0.0
0.0
0.0
0.0
4.01
0.0
1.26
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.14
0.0
0.0
0.0
2.2
0.0
0.0
0.0
0.0
1.26
0.0
2.06
4.06
9.06
4.44
0.0
0.0
0.0
1.36
0.0
0.0
0.0
4.46
1.0
0.0
0.0
0.0
0.0
0.0
5.16
0.0
3.95
0.0
0.0
0.0
0.0
4.21
0.0
0.0
0.0
0.0
0.0
3.0
4.31
0.0
2.2
0.0
2.76
1.0
5.95
1.26
0.0
0.0
1.0
0.0
0.0
0.0
0.0
4.59
1.46
0.0
0.0
2.16
0.0
1.66
1.06
0.0
0.0
8.7
1.0
3.12
0.0
2.0
1.25
0.0
4.0
1.0
0.0
0.0
2.79
0.0
2.0
5.21
0.0
1.0
5.15
0.0
4.91
3.06
0.0
4.16
2.96
0.0
1.0
3.0
0.0
2.66
6.98
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.26
2.82
0.0
2.16
4.14
4.0
0.0
0.0
4.41
0.0
0.0
0.0
0.74
2.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.5
0.0
0.0
2.79
1.06
0.0
1.56
0.0
0.0
0.0
5.0
0.0
0.0
2.16
1.0
7.88
1.56
2.06
0.0
0.0
0.0
0.0
9.06
0.0
0.0
0.0
0.0
0.0
2.26
1.76
0.0
4.56
1.0
0.0
6.2
0.0
4.74
1.96
2.06
2.32
0.0
0.0
1.16
4.16
0.0
0.0
1.0
3.7
0.0
0.0
1.36
0.0
0.0
0.0
1.2
0.0
0.0
2.49
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
2.66
2.45
0.0
2.0
3.0
2.66
2.36
2.56
0.0
0.0
1.86
0.0
0.0
0.0
2.26
0.0
2.32
0.0
0.0
0.0
0.0
4.06
2.2
0.0
6.2
0.0
0.0
0.0
0.0
0.0
0.0
2.04
0.0
1.45
0.0
20.0
0.0
9.06
0.0
0.0
1.45
4.2
4.29
1.06
0.0
10.0
1.26
0.0
0.0
2.06
2.0
0.0
3.35
0.0
0.0
0.0
1.0
0.0
0.0
5.61
10.88
0.0
1.36
5.0
6.91
0.0
4.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5
0.0
0.0
0.0
1.89
1.0
0.0
0.0
4.58
0.0
1.26
0.0
4.0
0.0
0.0
0.0
0.0
1.26
0.0
1.26
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.95
1.7
0.5
0.0
2.64
0.0
0.0
2.06
16.21
0.0
0.0
0.0
0.0
1.89
0.0
0.0
0.0
8.06
28.06
0.0
3.24
6.24
0.0
0.0
0.11
0.0
0.0
0.0
0.0
2.9
0.0
0.0
3.26
0.0
0.0
6.8
0.0
1.56
0.0
5.19
0.0
0.0
2.16
2.45
0.0
3.08
10.61
0.0
0.0
0.0
0.0
1.56
0.0
20.0
0.0
6.21
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.45
5.0
0.0
0.0
0.0
0.0
1.95
1.65
3.95
0.0
4.13
3.0
0.0
0.0
0.0
0.0
7.96
0.0
0.0
1.92
0.0
0.0
2.0
1.0
0.0
1.0
0.0
0.0
1.05
5.0
1.66
3.09
2.19
0.0
0.0
0.0
1.45
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.36
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.49
0.0
0.0
0.0
5.0
1.45
0.0
2.0
0.0
0.0
0.0
0.0
2.0
0.0
1.59
0.0
0.0
2.0
1.86
0.0
0.0
0.0
4.48
0.0
2.45
0.0
0.0
0.0
0.0
0.0
6.06
5.0
9.16
2.0
5.06
0.0
0.01
0.01
2.96
5.56
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
4.06
0.0
0.0
3.58
0.0
0.0
0.0
0.7
2.16
0.0
2.95
0.0
0.0
0.0
0.0
4.41
0.0
1.82
0.0
3.76
1.74
0.0
0.0
6.86
4.61
0.0
5.7
6.36
0.0
1.7
1.82
0.0
0.0
2.5
1.26
0.0
0.0
0.0
0.0
3.45
8.41
1.2
0.0
1.0
0.0
0.0
0.0
0.0
3.66
5.0
0.0
7.63
0.0
3.0
0.0
0.0
0.0
1.46
7.29
0.0
0.0
0.0
0.0
0.01
0.0
1.0
2.49
0.0
0.0
4.81
0.0
0.0
0.0
0.0
1.0
6.08
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.46
1.96
2.08
4.0
0.0
2.04
0.0
0.0
0.0
2.64
0.0
0.0
1.36
2.66
0.0
4.18
2.86
1.65
5.0
3.08
0.0
0.0
3.76
2.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
1.4
0.0
0.0
1.36
0.0
0.0
5.0
10.06
0.0
0.0
2.95
0.0
0.0
0.0
0.0
0.0
2.65
4.65
4.65
1.66
1.16
0.0
0.0
0.0
1.26
4.91
2.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
5.0
0.0
0.0
0.0
4.21
0.0
0.0
0.0
2.76
10.0
0.0
3.82
4.06
6.01
0.0
1.16
0.0
10.61
0.0
2.0
0.0
1.06
2.2
2.34
0.0
7.48
8.06
3.04
0.0
5.8
0.0
0.0
2.79
0.0
0.0
2.45
4.06
3.0
0.0
0.0
0.0
0.0
0.0
4.45
0.08
8.41
3.7
7.0
0.0
8.0
0.0
0.0
0.0
0.0
1.56
2.19
3.7
0.0
0.0
1.25
0.0
2.34
2.5
2.16
0.0
3.71
0.7
0.0
0.0
3.84
0.0
2.06
0.0
0.0
0.0
13.32
12.42
2.76
0.0
0.0
0.0
0.0
0.0
2.16
0.0
0.0
0.0
0.0
1.26
0.0
0.0
4.8
7.08
1.46
0.0
0.0
1.36
0.0
2.0
12.66
0.0
0.0
0.0
0.0
0.0
5.16
0.0
2.08
3.7
4.21
0.0
0.0
0.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.2
0.0
1.56
2.96
2.0
0.0
1.0
0.0
2.26
0.1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.16
3.32
1.0
1.2
0.0
0.0
0.0
0.0
2.86
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.14
0.0
0.0
12.0
0.0
0.0
0.0
1.26
1.44
0.0
0.0
0.0
1.25
3.06
0.0
0.0
1.05
0.0
0.0
1.86
2.7
1.0
1.16
0.0
0.0
0.0
0.0
10.81
0.0
0.0
9.7
0.0
0.0
0.0
0.0
1.7
2.96
0.0
2.76
0.0
3.61
0.0
0.0
4.0
0.0
3.0
0.0
5.0
0.0
0.0
0.0
2.16
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
8.61
5.0
24.06
0.0
2.95
0.0
0.0
0.0
0.0
0.0
0.0
10.56
